TargetChr	TargetGene	TargetGeneTSS	expressed_proxy	geneFailedToRunThroughModel
chr5	SPARC	151066615	TRUE	FALSE
chr5	CTB-113P19.1	151056505	FALSE	FALSE
chr5	ATOX1	151138210	TRUE	FALSE
chr5	LOC100652758	151151737	FALSE	FALSE
chr5	G3BP1	151151475	TRUE	FALSE
chr5	GLRA1	151304397	FALSE	FALSE
chr5	LINC01933	151338458	FALSE	FALSE
chr5	NMUR2	151784840	FALSE	FALSE
chr5	LINC01470	152351909	FALSE	FALSE
chr5	GRIA1	152870083	FALSE	FALSE
chr5	FAM114A2	153418498	TRUE	FALSE
chr5	MFAP3	153418518	TRUE	FALSE
chr5	GALNT10	153570294	TRUE	FALSE
chr5	SAP30L-AS1	153825382	FALSE	FALSE
chr5	SAP30L	153825516	TRUE	FALSE
chr5	HAND1	153857824	FALSE	FALSE
chr5	LARP1	154092461	TRUE	FALSE
chr5	FAXDC2	154230245	TRUE	FALSE
chr5	CNOT8	154238078	TRUE	FALSE
chr5	GEMIN5	154317776	TRUE	FALSE
chr5	MRPL22	154320632	TRUE	FALSE
chr5	KIF4B	154393314	FALSE	FALSE
chr5	SGCD	155753766	FALSE	FALSE
chr5	PPP1R2P3	156277548	FALSE	FALSE
chr5	TIMD4	156390266	FALSE	FALSE
chr5	HAVCR1	156486130	FALSE	FALSE
chr5	HAVCR2	156536248	FALSE	FALSE
chr5	MED7	156569921	TRUE	FALSE
chr5	FAM71B	156593279	FALSE	FALSE
chr5	ITK	156607906	FALSE	FALSE
chr5	CYFIP2	156693089	FALSE	FALSE
chr5	FNDC9	156772729	FALSE	FALSE
chr5	LOC102724404	156887108	FALSE	FALSE
chr5	NIPAL4	156887026	FALSE	FALSE
chr5	ADAM19	157002831	TRUE	FALSE
chr5	SOX30	157079428	FALSE	FALSE
chr5	C5orf52	157098560	FALSE	FALSE
chr5	THG1L	157158396	TRUE	FALSE
chr5	LSM11	157170702	TRUE	FALSE
chr5	CLINT1	157286183	TRUE	FALSE
chr5	LINC02227	157836781	FALSE	FALSE
chr5	EBF1	158526770	FALSE	FALSE
chr5	LINC02202	158527490	FALSE	FALSE
chr5	RNF145	158634656	TRUE	FALSE
chr5	LINC01932	158654722	FALSE	FALSE
chr5	UBLCP1	158690074	TRUE	FALSE
chr5	IL12B	158757481	FALSE	FALSE
chr5	LOC285626	158758525	FALSE	FALSE
chr5	LINC01845	158893284	FALSE	FALSE
chr5	LINC01847	159298391	FALSE	FALSE
chr5	ADRA1B	159343739	FALSE	FALSE
chr5	TTC1	159436106	TRUE	FALSE
chr5	PWWP2A	159546452	TRUE	FALSE
chr5	FABP6	159656436	FALSE	FALSE
chr5	CCNJL	159739607	FALSE	FALSE
chr5	C1QTNF2	159797648	FALSE	FALSE
chr5	ZBED8	159827104	TRUE	FALSE
chr5	SLU7	159846168	TRUE	FALSE
chr5	PTTG1	159848916	TRUE	FALSE
chr5	MIR3142HG	159895257	FALSE	FALSE
chr5	ATP10B	160279219	FALSE	FALSE
chr5	LINC02159	160365633	FALSE	FALSE
chr5	GABRB2	160975130	FALSE	FALSE
chr5	GABRA6	161112657	FALSE	FALSE
chr5	GABRA1	161274939	FALSE	FALSE
chr5	LINC01202	161428202	FALSE	FALSE
chr5	GABRG2	161494647	FALSE	FALSE
chr5	CCNG1	162864576	TRUE	FALSE
chr5	NUDCD2	162887160	TRUE	FALSE
chr5	HMMR	162887516	TRUE	FALSE
chr5	HMMR-AS1	162921064	FALSE	FALSE
chr5	MAT2B	162932533	TRUE	FALSE
chr5	LINC02143	163894408	FALSE	FALSE
chr5	LOC102546299	163897284	FALSE	FALSE
chr5	LINC01947	166353375	FALSE	FALSE
chr5	LOC101927908	166595406	FALSE	FALSE
chr5	TENM2	167181940	FALSE	FALSE
chr5	CTB-178M22.2	167659377	FALSE	FALSE
chr5	WWC1	167719064	FALSE	FALSE
chr5	RARS	167913462	TRUE	FALSE
chr5	FBLL1	167956581	FALSE	FALSE
chr5	PANK3	168006614	TRUE	FALSE
chr5	SLIT3	168728133	FALSE	FALSE
chr5	LOC101927969	168133931	FALSE	FALSE
chr5	LOC728095	168440231	FALSE	FALSE
chr5	SPDL1	169010637	TRUE	FALSE
chr5	DOCK2	169064250	TRUE	FALSE
chr5	FAM196B	169407761	FALSE	FALSE
chr5	FOXI1	169532916	FALSE	FALSE
chr5	LINC01187	169626145	FALSE	FALSE
chr5	C5orf58	169659920	FALSE	FALSE
chr5	LCP2	169724846	TRUE	FALSE
chr5	LINC01366	169758396	TRUE	FALSE
chr5	KCNMB1	169816681	FALSE	FALSE
chr5	CTD-2270F17.1	169816496	FALSE	FALSE
chr5	KCNIP1	169931039	FALSE	FALSE
chr5	LOC105377716	170108474	FALSE	FALSE
chr5	GABRP	170210722	FALSE	FALSE
chr5	RANBP17	170288885	FALSE	FALSE
chr5	TLX3	170736287	FALSE	FALSE
chr5	NPM1	170814707	TRUE	FALSE
chr5	FGF18	170846666	FALSE	FALSE
chr5	SMIM23	171212875	FALSE	FALSE
chr5	FBXW11	171433877	TRUE	FALSE
chr5	STK10	171615346	TRUE	FALSE
chr5	EFCAB9	171621175	FALSE	FALSE
chr5	UBTD2	171710795	FALSE	FALSE
chr5	LOC100288254	171712600	FALSE	FALSE
chr5	SH3PXD2B	171881527	FALSE	FALSE
chr5	NEURL1B	172068268	FALSE	FALSE
chr5	LOC101928093	172182505	FALSE	FALSE
chr5	DUSP1	172198203	TRUE	FALSE
chr5	ERGIC1	172261222	TRUE	FALSE
chr5	LOC100268168	172385778	FALSE	FALSE
chr5	RPL26L1	172386426	TRUE	FALSE
chr5	ATP6V0E1	172410762	TRUE	FALSE
chr5	CREBRF	172483354	TRUE	FALSE
chr5	BNIP1	172571444	TRUE	FALSE
chr5	NKX2-5	172662315	FALSE	FALSE
chr5	STC2	172756506	TRUE	FALSE
chr5	LOC285593	173006636	FALSE	FALSE
chr5	BOD1	173043666	TRUE	FALSE
chr5	LINC01484	173173212	FALSE	FALSE
chr5	LINC01485	173217945	FALSE	FALSE
chr5	CPEB4	173315330	TRUE	FALSE
chr5	C5orf47	173416161	FALSE	FALSE
chr5	HMP19	173472606	FALSE	FALSE
chr5	LINC01411	173763356	FALSE	FALSE
chr5	MSX2	174151574	FALSE	FALSE
chr5	LINC01951	174422734	FALSE	FALSE
chr5	DRD1	174871163	FALSE	FALSE
chr5	SFXN1	174905500	TRUE	FALSE
chr5	HRH2	175108463	FALSE	FALSE
chr5	CPLX2	175298500	FALSE	FALSE
chr5	THOC3	175395318	TRUE	TRUE
chr5	LOC100996385	175489058	FALSE	TRUE
chr5	FAM153B	175490711	FALSE	TRUE
chr5	LOC100507387	175546551	FALSE	FALSE
chr5	LOC643201	175626298	TRUE	FALSE
chr5	SIMC1	175665361	TRUE	TRUE
chr5	KIAA1191	175788810	TRUE	FALSE
chr5	ARL10	175792470	FALSE	FALSE
chr5	NOP16	175815928	TRUE	FALSE
chr5	HIGD2A	175815526	TRUE	FALSE
chr5	CLTB	175843570	TRUE	FALSE
chr5	FAF2	175875355	TRUE	FALSE
chr5	RNF44	175964421	TRUE	FALSE
chr5	CDHR2	175976342	FALSE	FALSE
chr5	GPRIN1	176037131	TRUE	FALSE
chr5	SNCB	176057562	FALSE	FALSE
chr5	EIF4E1B	176057682	FALSE	FALSE
chr5	TSPAN17	176074387	TRUE	FALSE
chr5	LINC01574	176170205	FALSE	FALSE
chr5	UNC5A	176237559	FALSE	FALSE
chr5	HK3	176326333	FALSE	FALSE
chr5	UIMC1	176433795	TRUE	FALSE
chr5	ZNF346	176449680	TRUE	FALSE
chr5	FGFR4	176513872	TRUE	FALSE
chr5	NSD1	176560832	TRUE	FALSE
chr5	RAB24	176730745	TRUE	FALSE
chr5	PRELID1	176730762	TRUE	FALSE
chr5	MXD3	176739292	TRUE	FALSE
chr5	LMAN2	176778885	TRUE	FALSE
chr5	RGS14	176784843	TRUE	FALSE
chr5	SLC34A1	176811431	FALSE	FALSE
chr5	PFN3	176827637	FALSE	FALSE
chr5	F12	176836577	TRUE	FALSE
chr5	GRK6	176853686	TRUE	FALSE
chr5	PRR7-AS1	176874945	FALSE	FALSE
chr5	PRR7	176873795	TRUE	FALSE
chr5	DBN1	176900694	TRUE	FALSE
chr5	PDLIM7	176924606	TRUE	FALSE
chr5	DOK3	176937427	TRUE	FALSE
chr5	DDX41	176944327	TRUE	FALSE
chr5	FAM193B	176981586	TRUE	FALSE
chr5	TMED9	177019148	TRUE	FALSE
chr5	B4GALT7	177027118	TRUE	FALSE
chr5	LOC202181	177099278	TRUE	TRUE
chr5	FAM153A	177207505	FALSE	TRUE
chr5	LOC728554	177302261	TRUE	TRUE
chr5	PROP1	177423243	FALSE	FALSE
chr5	FAM153C	177433966	FALSE	FALSE
chr5	N4BP3	177540555	TRUE	FALSE
chr5	RMND5B	177557961	TRUE	FALSE
chr5	NHP2	177580961	TRUE	FALSE
chr5	GMCL1P1	177614433	FALSE	FALSE
chr5	HNRNPAB	177631507	TRUE	FALSE
chr5	PHYKPL	177659823	TRUE	FALSE
chr5	COL23A1	178017556	FALSE	FALSE
chr5	CLK4	178054054	TRUE	FALSE
chr5	ZNF354A	178157703	FALSE	FALSE
chr5	AACSP1	178245436	TRUE	FALSE
chr5	ZNF354B	178286953	TRUE	FALSE
chr5	ZFP2	178322894	FALSE	FALSE
chr5	ZNF454	178368191	FALSE	FALSE
chr5	GRM6	178422124	FALSE	FALSE
chr5	ZNF879	178450775	FALSE	FALSE
chr5	ZNF354C	178487415	FALSE	FALSE
chr5	ADAMTS2	178772431	FALSE	FALSE
chr5	RUFY1	178986692	TRUE	FALSE
chr5	LOC101928445	179030742	FALSE	FALSE
chr5	HNRNPH1	179050722	TRUE	FALSE
chr5	C5orf60	179072047	FALSE	FALSE
chr5	LOC105377763	179085106	FALSE	FALSE
chr5	CBY3	179107975	FALSE	FALSE
chr5	CANX	179125929	TRUE	FALSE
chr5	MAML1	179159850	TRUE	FALSE
chr5	LTC4S	179220985	FALSE	FALSE
chr5	MGAT4B	179233952	TRUE	FALSE
chr5	SQSTM1	179247841	TRUE	FALSE
chr5	MRNIP	179285840	TRUE	FALSE
chr5	LOC100996419	179286002	TRUE	FALSE
chr5	TBC1D9B	179334856	TRUE	FALSE
chr5	RNF130	179499118	TRUE	FALSE
chr5	RASGEF1C	179636130	FALSE	FALSE
chr5	MAPK9	179719071	TRUE	FALSE
chr5	GFPT2	179780387	FALSE	FALSE
chr5	CNOT6	179921398	TRUE	FALSE
chr5	SCGB3A1	180018487	FALSE	FALSE
chr5	FLT4	180076624	FALSE	FALSE
chr5	OR2Y1	180167058	FALSE	FALSE
chr5	MGAT1	180230902	TRUE	FALSE
chr5	HEIH	180258618	TRUE	FALSE
chr5	LINC00847	180257956	TRUE	FALSE
chr5	ZFP62	180288286	TRUE	FALSE
chr5	BTNL8	180326076	FALSE	FALSE
chr5	BTNL3	180415844	FALSE	TRUE
chr5	BTNL9	180467224	TRUE	FALSE
chr5	OR2V1	180552304	FALSE	FALSE
chr5	OR2V2	180581942	FALSE	FALSE
chr5	LINC01962	180618908	FALSE	FALSE
chr5	TRIM7	180631340	TRUE	FALSE
chr5	TRIM41	180650262	TRUE	FALSE
chr5	RACK1	180670906	TRUE	FALSE
chr5	CTC-338M12.4	180673540	TRUE	FALSE
chr5	TRIM52	180688119	TRUE	FALSE
chr5	TRIM52-AS1	180688212	TRUE	FALSE
chr6	LINC00266-3	148159	FALSE	TRUE
chr6	LOC285766	205484	FALSE	FALSE
chr6	DUSP22	292056	TRUE	FALSE
chr6	IRF4	391738	FALSE	FALSE
chr6	EXOC2	693141	TRUE	FALSE
chr6	HUS1B	656964	FALSE	FALSE
chr6	LOC101927691	868497	FALSE	FALSE
chr6	LINC01622	1101567	FALSE	FALSE
chr6	FOXQ1	1312674	FALSE	FALSE
chr6	FOXF2	1390068	FALSE	FALSE
chr6	FOXCUT	1605765	FALSE	FALSE
chr6	FOXC1	1610680	FALSE	FALSE
chr6	GMDS	2245868	TRUE	FALSE
chr6	GMDS-AS1	2245986	TRUE	FALSE
chr6	LINC01600	2634837	FALSE	FALSE
chr6	MYLK4	2770564	FALSE	FALSE
chr6	WRNIP1	2765665	TRUE	FALSE
chr6	SERPINB1	2842283	TRUE	FALSE
chr6	SERPINB9P1	2876744	FALSE	FALSE
chr6	LOC101927730	2884221	FALSE	FALSE
chr6	SERPINB9	2903546	TRUE	FALSE
chr6	SERPINB6	2972399	TRUE	FALSE
chr6	LINC01011	2988200	TRUE	FALSE
chr6	NQO2	3000049	TRUE	FALSE
chr6	HTATSF1P2	3025005	TRUE	FALSE
chr6	LOC101927759	3025024	FALSE	FALSE
chr6	RIPK1	3064121	TRUE	FALSE
chr6	BPHL	3118609	TRUE	FALSE
chr6	TUBB2A	3157783	TRUE	FALSE
chr6	LOC100507194	3196001	TRUE	FALSE
chr6	TUBB2B	3227968	TRUE	FALSE
chr6	PSMG4	3259161	TRUE	FALSE
chr6	SLC22A23	3445247	TRUE	FALSE
chr6	PXDC1	3752246	FALSE	FALSE
chr6	FAM50B	3849599	FALSE	FALSE
chr6	PRPF4B	4021568	TRUE	FALSE
chr6	FAM217A	4079457	FALSE	FALSE
chr6	C6orf201	4079439	FALSE	FALSE
chr6	ECI2	4135831	TRUE	FALSE
chr6	LOC100507506	4136305	FALSE	FALSE
chr6	LOC102724096	4190263	FALSE	FALSE
chr6	KU-MEL-3	4610798	FALSE	FALSE
chr6	CDYL	4706392	TRUE	FALSE
chr6	RPP40	5004297	TRUE	FALSE
chr6	LYRM4-AS1	5004049	FALSE	FALSE
chr6	PPP1R3G	5085719	FALSE	FALSE
chr6	LYRM4	5261183	TRUE	FALSE
chr6	FARS2	5261558	TRUE	FALSE
chr6	LOC101927972	5458308	FALSE	FALSE
chr6	LOC101927950	5695505	FALSE	FALSE
chr6	NRN1	6007633	FALSE	FALSE
chr6	F13A1	6320924	FALSE	FALSE
chr6	LY86-AS1	6623059	FALSE	FALSE
chr6	LY86	6588933	FALSE	FALSE
chr6	RREB1	7108085	TRUE	FALSE
chr6	SSR1	7313547	TRUE	FALSE
chr6	CAGE1	7389942	FALSE	FALSE
chr6	RIOK1	7390061	TRUE	FALSE
chr6	DSP	7541807	FALSE	FALSE
chr6	SNRNP48	7590431	TRUE	FALSE
chr6	BMP6	7726331	FALSE	FALSE
chr6	BLOC1S5-TXNDC5	8064647	FALSE	FALSE
chr6	TXNDC5	7910310	TRUE	FALSE
chr6	PIP5K1P1	7986334	FALSE	FALSE
chr6	BLOC1S5	8064647	FALSE	FALSE
chr6	EEF1E1-BLOC1S5	8102828	FALSE	FALSE
chr6	EEF1E1	8102828	TRUE	FALSE
chr6	SLC35B3	8435800	TRUE	FALSE
chr6	LOC100506207	8435855	FALSE	FALSE
chr6	HULC	8652441	FALSE	FALSE
chr6	TFAP2A	10419797	FALSE	FALSE
chr6	HIPSTR	10404734	TRUE	FALSE
chr6	TFAP2A-AS1	10412550	FALSE	FALSE
chr6	LINC00518	10435055	FALSE	FALSE
chr6	MIR5689HG	10434561	FALSE	FALSE
chr6	GCNT2	10585992	FALSE	FALSE
chr6	C6orf52	10694839	TRUE	FALSE
chr6	PAK1IP1	10695187	TRUE	FALSE
chr6	TMEM14C	10723147	TRUE	FALSE
chr6	TMEM14B	10747991	TRUE	FALSE
chr6	MAK	10838788	FALSE	FALSE
chr6	GCM2	10882098	FALSE	FALSE
chr6	SYCP2L	10887063	TRUE	FALSE
chr6	LOC101928191	10954322	FALSE	FALSE
chr6	ELOVL2	11044624	FALSE	FALSE
chr6	ELOVL2-AS1	11043990	FALSE	FALSE
chr6	SMIM13	11094265	TRUE	FALSE
chr6	ERVFRD-1	11112071	FALSE	FALSE
chr6	NEDD9	11232915	FALSE	FALSE
chr6	TMEM170B	11538459	FALSE	FALSE
chr6	ADTRP	11779280	TRUE	FALSE
chr6	LOC101928253	12001477	FALSE	FALSE
chr6	HIVEP1	12012723	TRUE	FALSE
chr6	EDN1	12290528	FALSE	FALSE
chr6	PHACTR1	12716887	TRUE	FALSE
chr6	LOC100130357	13283674	FALSE	FALSE
chr6	TBC1D7-LOC100130357	13328815	FALSE	FALSE
chr6	TBC1D7	13328815	TRUE	FALSE
chr6	GFOD1	13487869	TRUE	FALSE
chr6	SIRT5	13574760	TRUE	FALSE
chr6	NOL7	13615558	TRUE	FALSE
chr6	RANBP9	13711796	TRUE	FALSE
chr6	MCUR1	13814792	TRUE	FALSE
chr6	RNF182	13925097	TRUE	FALSE
chr6	CD83	14117864	TRUE	FALSE
chr6	LINC01108	14285685	FALSE	FALSE
chr6	JARID2-AS1	15248927	FALSE	FALSE
chr6	JARID2	15249085	TRUE	FALSE
chr6	DTNBP1	15663289	TRUE	FALSE
chr6	MYLIP	16129316	TRUE	FALSE
chr6	GMPR	16238810	TRUE	FALSE
chr6	ATXN1	16761721	FALSE	FALSE
chr6	LOC101928433	16761368	TRUE	FALSE
chr6	STMND1	17102488	FALSE	FALSE
chr6	RBM24	17281808	FALSE	FALSE
chr6	CAP2	17393735	FALSE	FALSE
chr6	LOC101928491	17511496	FALSE	FALSE
chr6	FAM8A1	17600517	TRUE	FALSE
chr6	NUP153	17707065	TRUE	FALSE
chr6	LOC105374952	17706360	TRUE	FALSE
chr6	KIF13A	17987854	TRUE	FALSE
chr6	NHLRC1	18122851	FALSE	FALSE
chr6	TPMT	18155400	TRUE	FALSE
chr6	KDM1B	18155618	TRUE	FALSE
chr6	DEK	18264799	TRUE	FALSE
chr6	RNF144B	18387580	FALSE	FALSE
chr6	LOC101928519	19180711	FALSE	FALSE
chr6	LOC105374960	19450051	FALSE	FALSE
chr6	LOC100506885	19804990	FALSE	FALSE
chr6	ID4	19837600	FALSE	FALSE
chr6	MBOAT1	20212695	TRUE	FALSE
chr6	E2F3	20402136	TRUE	FALSE
chr6	CDKAL1	20534687	TRUE	FALSE
chr6	LINC00581	21512123	FALSE	FALSE
chr6	SOX4	21593971	FALSE	FALSE
chr6	CASC15	21666674	FALSE	FALSE
chr6	NBAT1	22147422	FALSE	FALSE
chr6	PRL	22303082	FALSE	FALSE
chr6	HDGFL1	22569677	FALSE	FALSE
chr6	LOC105374972	22718153	FALSE	FALSE
chr6	NRSN1	24126413	FALSE	FALSE
chr6	DCDC2	24383520	FALSE	FALSE
chr6	KAAG1	24357130	FALSE	FALSE
chr6	MRS2	24403135	TRUE	FALSE
chr6	GPLD1	24489850	FALSE	FALSE
chr6	ALDH5A1	24495196	TRUE	FALSE
chr6	KIAA0319	24646383	FALSE	FALSE
chr6	TDP2	24667115	TRUE	FALSE
chr6	ACOT13	24667262	TRUE	FALSE
chr6	C6orf62	24719403	TRUE	FALSE
chr6	GMNN	24775158	TRUE	FALSE
chr6	C6orf229	24799124	FALSE	FALSE
chr6	RIPOR2	24877593	FALSE	FALSE
chr6	CMAHP	25138620	FALSE	FALSE
chr6	LOC101928663	25261635	FALSE	FALSE
chr6	CARMIL1	25279655	FALSE	FALSE
chr6	SCGN	25652428	FALSE	FALSE
chr6	HIST1H2AA	25726790	FALSE	FALSE
chr6	HIST1H2BA	25727136	FALSE	FALSE
chr6	HIST1H2APS1	25732660	FALSE	FALSE
chr6	SLC17A4	25754926	FALSE	FALSE
chr6	SLC17A1	25832287	FALSE	FALSE
chr6	SLC17A3	25874471	FALSE	FALSE
chr6	SLC17A2	25926107	FALSE	FALSE
chr6	TRIM38	25962916	TRUE	FALSE
chr6	HIST1H1A	26018040	FALSE	FALSE
chr6	HIST1H3A	26020717	FALSE	FALSE
chr6	HIST1H4A	26021906	FALSE	FALSE
chr6	HIST1H4B	26027480	TRUE	FALSE
chr6	HIST1H3B	26032288	TRUE	FALSE
chr6	HIST1H2AB	26033796	FALSE	FALSE
chr6	HIST1H2BB	26043885	TRUE	FALSE
chr6	HIST1H3C	26045638	FALSE	FALSE
chr6	HIST1H1C	26056699	TRUE	FALSE
chr6	LOC108783645	26091262	FALSE	FALSE
chr6	HFE	26087508	FALSE	FALSE
chr6	HIST1H4C	26104175	TRUE	FALSE
chr6	HIST1H1T	26108364	TRUE	FALSE
chr6	HIST1H2BC	26124132	TRUE	FALSE
chr6	HIST1H2AC	26124372	TRUE	FALSE
chr6	HIST1H1E	26156558	TRUE	FALSE
chr6	HIST1H2BD	26158348	TRUE	FALSE
chr6	HIST1H2BE	26184023	TRUE	FALSE
chr6	HIST1H4D	26189304	TRUE	FALSE
chr6	HIST1H3D	26199521	TRUE	FALSE
chr6	HIST1H2AD	26199521	FALSE	FALSE
chr6	HIST1H2BF	26199786	TRUE	FALSE
chr6	HIST1H4E	26204872	TRUE	FALSE
chr6	HIST1H2BG	26216872	TRUE	FALSE
chr6	HIST1H2AE	26217147	TRUE	FALSE
chr6	HIST1H3E	26225382	FALSE	FALSE
chr6	HIST1H1D	26235216	TRUE	FALSE
chr6	HIST1H4F	26240653	FALSE	FALSE
chr6	HIST1H4G	26247205	FALSE	FALSE
chr6	HIST1H3F	26250835	TRUE	FALSE
chr6	HIST1H2BH	26251878	TRUE	FALSE
chr6	HIST1H3G	26271612	FALSE	FALSE
chr6	HIST1H2BI	26273203	TRUE	FALSE
chr6	HIST1H4H	26285727	TRUE	FALSE
chr6	BTN3A2	26365386	TRUE	FALSE
chr6	BTN2A2	26383328	TRUE	FALSE
chr6	BTN3A1	26402464	TRUE	FALSE
chr6	BTN2A3P	26421618	TRUE	FALSE
chr6	BTN3A3	26440699	FALSE	FALSE
chr6	BTN2A1	26458131	TRUE	FALSE
chr6	LOC285819	26482737	FALSE	FALSE
chr6	BTN1A1	26501494	FALSE	FALSE
chr6	HCG11	26521933	TRUE	FALSE
chr6	HMGN4	26538571	TRUE	FALSE
chr6	LOC105374988	26569551	FALSE	FALSE
chr6	ABT1	26597170	TRUE	FALSE
chr6	ZNF322	26659980	TRUE	FALSE
chr6	GUSBP2	26924333	TRUE	TRUE
chr6	LINC00240	26924771	FALSE	TRUE
chr6	LOC100270746	26988085	TRUE	FALSE
chr6	HIST1H2BJ	27100575	TRUE	FALSE
chr6	HIST1H2AG	27100816	TRUE	FALSE
chr6	HIST1H4I	27107087	TRUE	FALSE
chr6	HIST1H2BK	27114637	TRUE	FALSE
chr6	HIST1H2AH	27114860	TRUE	FALSE
chr6	PRSS16	27215501	TRUE	FALSE
chr6	POM121L2	27280011	FALSE	FALSE
chr6	VN1R10P	27292539	FALSE	FALSE
chr6	ZNF204P	27339304	TRUE	FALSE
chr6	ZNF391	27356496	TRUE	FALSE
chr6	ZNF184	27440897	TRUE	FALSE
chr6	LINC01012	27661813	FALSE	FALSE
chr6	LOC100131289	27729522	TRUE	FALSE
chr6	HIST1H2BL	27775709	TRUE	FALSE
chr6	HIST1H2AI	27775976	TRUE	FALSE
chr6	HIST1H3H	27777841	TRUE	FALSE
chr6	HIST1H2AJ	27782518	TRUE	FALSE
chr6	HIST1H2BM	27782821	FALSE	FALSE
chr6	HIST1H4J	27791902	TRUE	FALSE
chr6	HIST1H4K	27799305	TRUE	FALSE
chr6	HIST1H2AK	27806117	TRUE	FALSE
chr6	HIST1H2BN	27806439	TRUE	FALSE
chr6	HIST1H2AL	27833106	TRUE	FALSE
chr6	HIST1H1B	27835359	FALSE	FALSE
chr6	HIST1H3I	27840099	FALSE	FALSE
chr6	HIST1H4L	27841289	FALSE	FALSE
chr6	HIST1H3J	27858570	TRUE	FALSE
chr6	HIST1H2AM	27860963	TRUE	FALSE
chr6	HIST1H2BO	27861202	TRUE	FALSE
chr6	OR2B2	27880174	FALSE	FALSE
chr6	OR2B6	27925018	TRUE	FALSE
chr6	ZNF165	28048481	TRUE	FALSE
chr6	ZSCAN12P1	28058584	FALSE	FALSE
chr6	ZSCAN16-AS1	28105094	TRUE	FALSE
chr6	ZSCAN16	28092333	FALSE	FALSE
chr6	ZKSCAN8	28109687	TRUE	FALSE
chr6	ZNF192P1	28129538	TRUE	FALSE
chr6	TOB2P1	28186707	TRUE	FALSE
chr6	ZSCAN9	28193028	TRUE	FALSE
chr6	ZKSCAN4	28227030	TRUE	FALSE
chr6	NKAPL	28227074	FALSE	FALSE
chr6	ZSCAN26	28234787	TRUE	FALSE
chr6	PGBD1	28249313	TRUE	FALSE
chr6	ZSCAN31	28304152	TRUE	FALSE
chr6	ZKSCAN3	28317690	TRUE	FALSE
chr6	ZSCAN12	28367544	TRUE	FALSE
chr6	ZSCAN23	28411279	FALSE	FALSE
chr6	GPX6	28483570	FALSE	FALSE
chr6	GPX5	28493788	FALSE	FALSE
chr6	ZBED9	28555112	TRUE	FALSE
chr6	LINC00533	28622252	FALSE	FALSE
chr6	LINC01623	28831454	FALSE	FALSE
chr6	HCG14	28864306	FALSE	FALSE
chr6	TRIM27	28891768	TRUE	FALSE
chr6	LINC01556	28911560	FALSE	FALSE
chr6	HCG15	28953624	FALSE	FALSE
chr6	ZNF311	28971842	FALSE	FALSE
chr6	LOC100129636	29003797	FALSE	FALSE
chr6	OR2W1	29012952	FALSE	FALSE
chr6	OR2B3	29055090	FALSE	FALSE
chr6	OR2J1	29068619	FALSE	FALSE
chr6	OR2J3	29079586	FALSE	FALSE
chr6	OR2J2	29141310	FALSE	FALSE
chr6	LOC101929006	29191749	FALSE	FALSE
chr6	OR14J1	29274466	FALSE	FALSE
chr6	OR5V1	29324054	FALSE	FALSE
chr6	OR12D3	29343068	FALSE	FALSE
chr6	OR12D2	29364415	FALSE	FALSE
chr6	OR12D1	29384841	FALSE	FALSE
chr6	OR11A1	29395509	FALSE	FALSE
chr6	OR10C1	29407715	FALSE	FALSE
chr6	OR2H1	29424931	FALSE	FALSE
chr6	MAS1L	29455733	FALSE	FALSE
chr6	LINC01015	29497182	FALSE	FALSE
chr6	UBD	29527702	FALSE	FALSE
chr6	OR2H2	29555682	FALSE	FALSE
chr6	GABBR1	29600912	TRUE	FALSE
chr6	MOG	29624757	FALSE	FALSE
chr6	ZFP57	29644931	FALSE	FALSE
chr6	HLA-F	29691116	FALSE	FALSE
chr6	HLA-F-AS1	29716826	FALSE	FALSE
chr6	IFITM4P	29718925	FALSE	FALSE
chr6	HCG4	29760850	FALSE	FALSE
chr6	LOC554223	29759682	FALSE	FALSE
chr6	HLA-G	29794755	FALSE	FALSE
chr6	HCP5B	29841560	FALSE	FALSE
chr6	HLA-H	29855349	FALSE	FALSE
chr6	HCG4B	29894992	FALSE	FALSE
chr6	HLA-A	29910246	FALSE	FALSE
chr6	HCG9	29942891	FALSE	FALSE
chr6	HLA-J	29973747	FALSE	FALSE
chr6	HCG8	29981699	TRUE	FALSE
chr6	ZNRD1ASP	30028966	FALSE	FALSE
chr6	ZNRD1	30029016	TRUE	FALSE
chr6	PPP1R11	30034931	TRUE	FALSE
chr6	RNF39	30043628	FALSE	FALSE
chr6	TRIM31	30080883	FALSE	FALSE
chr6	TRIM31-AS1	30073016	FALSE	FALSE
chr6	TRIM40	30103884	FALSE	FALSE
chr6	TRIM10	30128711	FALSE	FALSE
chr6	TRIM15	30130982	FALSE	FALSE
chr6	TRIM26	30181271	FALSE	FALSE
chr6	HCG17	30293911	FALSE	FALSE
chr6	HLA-L	30227338	FALSE	FALSE
chr6	HCG18	30294933	FALSE	FALSE
chr6	TRIM39	30294620	FALSE	FALSE
chr6	TRIM39-RPP21	30297087	FALSE	FALSE
chr6	RPP21	30312905	TRUE	FALSE
chr6	HLA-E	30457182	TRUE	FALSE
chr6	GNL1	30525371	TRUE	FALSE
chr6	PRR3	30524485	TRUE	FALSE
chr6	ABCF1	30539169	TRUE	FALSE
chr6	PPP1R10	30585084	TRUE	FALSE
chr6	MRPS18B	30585485	TRUE	FALSE
chr6	ATAT1	30594618	FALSE	FALSE
chr6	C6orf136	30614815	TRUE	FALSE
